Model,Dataset,Missing Rate (%),Métrica,Teste,Mecanismo
lpr2,hcv_egyptian,20,MAE,0.326042170233426,MAR-MEDIAN
lpr2,hcv_egyptian,20,MAE,0.306933858437603,MAR-MEDIAN
lpr2,hcv_egyptian,20,MAE,0.285220025884462,MAR-MEDIAN
lpr2,hcv_egyptian,20,MAE,0.244429996113092,MAR-MEDIAN
lpr2,hcv_egyptian,40,MAE,0.330145519209922,MAR-MEDIAN
lpr2,hcv_egyptian,40,MAE,0.328266225208098,MAR-MEDIAN
lpr2,hcv_egyptian,40,MAE,0.304032472904173,MAR-MEDIAN
lpr2,hcv_egyptian,40,MAE,0.30606507765158,MAR-MEDIAN
lpr2,hcv_egyptian,40,MAE,0.371134538639507,MAR-MEDIAN
lpr2,hcv_egyptian,60,MAE,0.362539983920471,MAR-MEDIAN
lpr2,hcv_egyptian,60,MAE,0.303979146497691,MAR-MEDIAN
lpr2,hcv_egyptian,60,MAE,0.282854951895473,MAR-MEDIAN
lpr2,hcv_egyptian,60,MAE,0.26828964542141,MAR-MEDIAN
lpr2,hcv_egyptian,60,MAE,0.311790477928597,MAR-MEDIAN
lpr2,thoracic_surgey,10,MAE,0.1676360012162,MAR-MEDIAN
lpr2,thoracic_surgey,10,MAE,0.137018339272694,MAR-MEDIAN
lpr2,thoracic_surgey,10,MAE,0.119001605245931,MAR-MEDIAN
lpr2,thoracic_surgey,10,MAE,0.137552003241655,MAR-MEDIAN
lpr2,thoracic_surgey,10,MAE,0.222149347534272,MAR-MEDIAN
lpr2,thoracic_surgey,20,MAE,0.143360149073625,MAR-MEDIAN
lpr2,thoracic_surgey,20,MAE,0.0765348115978838,MAR-MEDIAN
lpr2,thoracic_surgey,20,MAE,0.111757135494481,MAR-MEDIAN
lpr2,thoracic_surgey,20,MAE,0.0942487611664502,MAR-MEDIAN
lpr2,thoracic_surgey,20,MAE,0.151094780438242,MAR-MEDIAN
lpr2,thoracic_surgey,40,MAE,0.1378331721256,MAR-MEDIAN
lpr2,thoracic_surgey,40,MAE,0.140427512992957,MAR-MEDIAN
lpr2,thoracic_surgey,40,MAE,0.113090400328267,MAR-MEDIAN
lpr2,thoracic_surgey,40,MAE,0.0905674069547914,MAR-MEDIAN
lpr2,thoracic_surgey,40,MAE,0.145343051597589,MAR-MEDIAN
lpr2,thoracic_surgey,60,MAE,0.126198980792611,MAR-MEDIAN
lpr2,thoracic_surgey,60,MAE,0.101561606365405,MAR-MEDIAN
lpr2,thoracic_surgey,60,MAE,0.112242724967709,MAR-MEDIAN
lpr2,thoracic_surgey,60,MAE,0.137109880786814,MAR-MEDIAN
lpr2,thoracic_surgey,60,MAE,0.154914896709761,MAR-MEDIAN
lpr3,wiscosin,10,MAE,0.0884381151138217,MAR-MEDIAN
lpr3,wiscosin,10,MAE,0.0814159587329653,MAR-MEDIAN
lpr3,wiscosin,10,MAE,0.11496032157428,MAR-MEDIAN
lpr3,wiscosin,10,MAE,0.0705490555820782,MAR-MEDIAN
lpr3,wiscosin,10,MAE,0.0871539454046986,MAR-MEDIAN
lpr3,wiscosin,20,MAE,0.0999403533122577,MAR-MEDIAN
lpr3,wiscosin,20,MAE,0.0760969866513407,MAR-MEDIAN
lpr3,wiscosin,20,MAE,0.0802945778679316,MAR-MEDIAN
lpr3,wiscosin,20,MAE,0.0839939467441988,MAR-MEDIAN
lpr3,wiscosin,20,MAE,0.0688240238575511,MAR-MEDIAN
lpr3,wiscosin,40,MAE,0.0883245870225283,MAR-MEDIAN
lpr3,wiscosin,40,MAE,0.0905019971996307,MAR-MEDIAN
lpr3,wiscosin,40,MAE,0.0919171505691105,MAR-MEDIAN
lpr3,wiscosin,40,MAE,0.0765518044777326,MAR-MEDIAN
lpr3,wiscosin,40,MAE,0.0747926677509326,MAR-MEDIAN
lpr3,wiscosin,60,MAE,0.0981136576378042,MAR-MEDIAN
lpr3,wiscosin,60,MAE,0.0762974355662249,MAR-MEDIAN
lpr3,wiscosin,60,MAE,0.081240012070258,MAR-MEDIAN
lpr3,wiscosin,60,MAE,0.0843501596489077,MAR-MEDIAN
lpr3,wiscosin,60,MAE,0.0920464479028597,MAR-MEDIAN
lpr3,pima_diabetes,10,MAE,0.124578968664073,MAR-MEDIAN
lpr3,pima_diabetes,10,MAE,0.0990493783217576,MAR-MEDIAN
lpr3,pima_diabetes,10,MAE,0.111809578989937,MAR-MEDIAN
lpr3,pima_diabetes,10,MAE,0.117782593296054,MAR-MEDIAN
lpr3,pima_diabetes,10,MAE,0.114026502891888,MAR-MEDIAN
lpr3,pima_diabetes,20,MAE,0.092564223561709,MAR-MEDIAN
lpr3,pima_diabetes,20,MAE,0.0962822366194911,MAR-MEDIAN
lpr3,pima_diabetes,20,MAE,0.105249343126091,MAR-MEDIAN
lpr3,pima_diabetes,20,MAE,0.136595902407571,MAR-MEDIAN
lpr3,pima_diabetes,20,MAE,0.0908710832513512,MAR-MEDIAN
lpr3,pima_diabetes,40,MAE,0.10888458082675,MAR-MEDIAN
lpr3,pima_diabetes,40,MAE,0.0974845775608918,MAR-MEDIAN
lpr3,pima_diabetes,40,MAE,0.101392814868758,MAR-MEDIAN
lpr3,pima_diabetes,40,MAE,0.114140032217543,MAR-MEDIAN
lpr3,pima_diabetes,40,MAE,0.112716225466481,MAR-MEDIAN
lpr3,pima_diabetes,60,MAE,0.116632434342968,MAR-MEDIAN
lpr3,pima_diabetes,60,MAE,0.114520004144608,MAR-MEDIAN
lpr3,pima_diabetes,60,MAE,0.115778016569915,MAR-MEDIAN
lpr3,pima_diabetes,60,MAE,0.145816712828164,MAR-MEDIAN
lpr3,pima_diabetes,60,MAE,0.107027165536233,MAR-MEDIAN
lpr3,bc_coimbra,10,MAE,0.111143869310488,MAR-MEDIAN
lpr3,bc_coimbra,10,MAE,0.131814196677807,MAR-MEDIAN
lpr3,bc_coimbra,10,MAE,0.103361530829642,MAR-MEDIAN
lpr3,bc_coimbra,10,MAE,0.142033626234895,MAR-MEDIAN
lpr3,bc_coimbra,10,MAE,0.10044722690983,MAR-MEDIAN
lpr3,bc_coimbra,20,MAE,0.11541255832499,MAR-MEDIAN
lpr3,bc_coimbra,20,MAE,0.232051748232826,MAR-MEDIAN
lpr3,bc_coimbra,20,MAE,0.259303002546658,MAR-MEDIAN
lpr3,bc_coimbra,20,MAE,0.115600285987178,MAR-MEDIAN
lpr3,bc_coimbra,20,MAE,0.18371963186002,MAR-MEDIAN
lpr3,bc_coimbra,40,MAE,0.108803310839617,MAR-MEDIAN
lpr3,bc_coimbra,40,MAE,0.139416698998413,MAR-MEDIAN
lpr3,bc_coimbra,40,MAE,0.151818019958415,MAR-MEDIAN
lpr3,bc_coimbra,40,MAE,0.126956338986115,MAR-MEDIAN
lpr3,bc_coimbra,40,MAE,0.13303970775233,MAR-MEDIAN
lpr3,bc_coimbra,60,MAE,0.172718592284525,MAR-MEDIAN
lpr3,bc_coimbra,60,MAE,0.10728617400514,MAR-MEDIAN
lpr3,bc_coimbra,60,MAE,0.203819442436851,MAR-MEDIAN
lpr3,bc_coimbra,60,MAE,0.182580219113229,MAR-MEDIAN
lpr3,bc_coimbra,60,MAE,0.131526364932253,MAR-MEDIAN
lpr3,indian_liver,10,MAE,0.0877958750713958,MAR-MEDIAN
lpr3,indian_liver,10,MAE,0.0859752783785944,MAR-MEDIAN
lpr3,indian_liver,10,MAE,0.0836691338608433,MAR-MEDIAN
lpr3,indian_liver,10,MAE,0.0701220280749725,MAR-MEDIAN
lpr3,indian_liver,10,MAE,0.0938455833796922,MAR-MEDIAN
lpr3,indian_liver,20,MAE,0.171749694517392,MAR-MEDIAN
lpr3,indian_liver,20,MAE,0.0854052536866775,MAR-MEDIAN
lpr3,indian_liver,20,MAE,0.108067555321725,MAR-MEDIAN
lpr3,indian_liver,20,MAE,0.0934287659649223,MAR-MEDIAN
lpr3,indian_liver,20,MAE,0.126408649437427,MAR-MEDIAN
lpr3,indian_liver,40,MAE,0.0840373323088461,MAR-MEDIAN
lpr3,indian_liver,40,MAE,0.121594710033258,MAR-MEDIAN
lpr3,indian_liver,40,MAE,0.0666759330103869,MAR-MEDIAN
lpr3,indian_liver,40,MAE,0.0775854211110135,MAR-MEDIAN
lpr3,indian_liver,40,MAE,0.0735661907120183,MAR-MEDIAN
lpr3,indian_liver,60,MAE,0.0927747366115182,MAR-MEDIAN
lpr3,indian_liver,60,MAE,0.0948631707090763,MAR-MEDIAN
lpr3,indian_liver,60,MAE,0.131583895873745,MAR-MEDIAN
lpr3,indian_liver,60,MAE,0.0764896734144896,MAR-MEDIAN
lpr3,indian_liver,60,MAE,0.133961780689186,MAR-MEDIAN
lpr3,parkinsons,10,MAE,0.141093896102174,MAR-MEDIAN
lpr3,parkinsons,10,MAE,0.0868584830948979,MAR-MEDIAN
lpr3,parkinsons,10,MAE,0.115018823706288,MAR-MEDIAN
lpr3,parkinsons,10,MAE,0.0865516397255575,MAR-MEDIAN
lpr3,parkinsons,10,MAE,0.112999623052698,MAR-MEDIAN
lpr3,parkinsons,20,MAE,0.121184149059262,MAR-MEDIAN
lpr3,parkinsons,20,MAE,0.0937040441597508,MAR-MEDIAN
lpr3,parkinsons,20,MAE,0.118130650085851,MAR-MEDIAN
lpr3,parkinsons,20,MAE,0.0816704928667791,MAR-MEDIAN
lpr3,parkinsons,20,MAE,0.119041727600253,MAR-MEDIAN
lpr3,parkinsons,40,MAE,0.112311965392602,MAR-MEDIAN
lpr3,parkinsons,40,MAE,0.084088947979467,MAR-MEDIAN
lpr3,parkinsons,40,MAE,0.135701901317407,MAR-MEDIAN
lpr3,parkinsons,40,MAE,0.109923091199329,MAR-MEDIAN
lpr3,parkinsons,40,MAE,0.122587671116846,MAR-MEDIAN
lpr3,parkinsons,60,MAE,0.105111264694375,MAR-MEDIAN
lpr3,parkinsons,60,MAE,0.115275970179398,MAR-MEDIAN
lpr3,parkinsons,60,MAE,0.146583397151891,MAR-MEDIAN
lpr3,parkinsons,60,MAE,0.122015326010378,MAR-MEDIAN
lpr3,parkinsons,60,MAE,0.188973918182971,MAR-MEDIAN
lpr3,mammographic_masses,10,MAE,0.213427575025638,MAR-MEDIAN
lpr3,mammographic_masses,10,MAE,0.0694520760899478,MAR-MEDIAN
lpr3,mammographic_masses,10,MAE,0.304591407181431,MAR-MEDIAN
lpr3,mammographic_masses,10,MAE,0.221489199088188,MAR-MEDIAN
lpr3,mammographic_masses,10,MAE,0.220369102032661,MAR-MEDIAN
lpr3,mammographic_masses,20,MAE,0.198208170581631,MAR-MEDIAN
lpr3,mammographic_masses,20,MAE,0.150629985263062,MAR-MEDIAN
lpr3,mammographic_masses,20,MAE,0.260001157707831,MAR-MEDIAN
lpr3,mammographic_masses,20,MAE,0.223816744666498,MAR-MEDIAN
lpr3,mammographic_masses,20,MAE,0.176623665920785,MAR-MEDIAN
lpr3,mammographic_masses,40,MAE,0.248288496122504,MAR-MEDIAN
lpr3,mammographic_masses,40,MAE,0.139772256749099,MAR-MEDIAN
lpr3,mammographic_masses,40,MAE,0.202909627996328,MAR-MEDIAN
lpr3,mammographic_masses,40,MAE,0.182271703109483,MAR-MEDIAN
lpr3,mammographic_masses,40,MAE,0.21788574312021,MAR-MEDIAN
lpr3,mammographic_masses,60,MAE,0.207868101977633,MAR-MEDIAN
lpr3,mammographic_masses,60,MAE,0.165124424465517,MAR-MEDIAN
lpr3,mammographic_masses,60,MAE,0.23994959296913,MAR-MEDIAN
lpr3,mammographic_masses,60,MAE,0.188061457089618,MAR-MEDIAN
lpr3,mammographic_masses,60,MAE,0.255873133281407,MAR-MEDIAN
lpr3,hcv_egyptian,10,MAE,0.312612648855291,MAR-MEDIAN
lpr3,hcv_egyptian,10,MAE,0.297391855229231,MAR-MEDIAN
lpr3,hcv_egyptian,10,MAE,0.367071480656263,MAR-MEDIAN
lpr3,hcv_egyptian,10,MAE,0.312271634627542,MAR-MEDIAN
lpr3,hcv_egyptian,10,MAE,0.303553530982706,MAR-MEDIAN
lpr3,hcv_egyptian,20,MAE,0.309131046124391,MAR-MEDIAN
lpr3,hcv_egyptian,20,MAE,0.308592403863706,MAR-MEDIAN
lpr3,hcv_egyptian,20,MAE,0.368070193105258,MAR-MEDIAN
lpr3,hcv_egyptian,20,MAE,0.320483638353005,MAR-MEDIAN
lpr3,hcv_egyptian,20,MAE,0.317263429246876,MAR-MEDIAN
lpr3,hcv_egyptian,40,MAE,0.295224725250624,MAR-MEDIAN
lpr3,hcv_egyptian,40,MAE,0.309166168116939,MAR-MEDIAN
lpr3,hcv_egyptian,40,MAE,0.316281689899174,MAR-MEDIAN
lpr3,hcv_egyptian,40,MAE,0.290365689346989,MAR-MEDIAN
lpr3,hcv_egyptian,40,MAE,0.318608105071611,MAR-MEDIAN
lpr3,hcv_egyptian,60,MAE,0.352788801117601,MAR-MEDIAN
lpr3,hcv_egyptian,60,MAE,0.266379283201073,MAR-MEDIAN
lpr3,hcv_egyptian,60,MAE,0.294632401713228,MAR-MEDIAN
lpr3,hcv_egyptian,60,MAE,0.301138695345996,MAR-MEDIAN
lpr3,hcv_egyptian,60,MAE,0.303898435077067,MAR-MEDIAN
lpr3,thoracic_surgey,10,MAE,0.146722448259452,MAR-MEDIAN
lpr3,thoracic_surgey,10,MAE,0.14507432635746,MAR-MEDIAN
lpr3,thoracic_surgey,10,MAE,0.156181216389527,MAR-MEDIAN
lpr3,thoracic_surgey,10,MAE,0.143037796283658,MAR-MEDIAN
lpr3,thoracic_surgey,10,MAE,0.149154497348794,MAR-MEDIAN
lpr3,thoracic_surgey,20,MAE,0.168860490299022,MAR-MEDIAN
lpr3,thoracic_surgey,20,MAE,0.11177794195962,MAR-MEDIAN
lpr3,thoracic_surgey,20,MAE,0.127237878449341,MAR-MEDIAN
lpr3,thoracic_surgey,20,MAE,0.133154176856855,MAR-MEDIAN
lpr3,thoracic_surgey,20,MAE,0.140567552078629,MAR-MEDIAN
lpr3,thoracic_surgey,40,MAE,0.13287467287613,MAR-MEDIAN
lpr3,thoracic_surgey,40,MAE,0.147140201177869,MAR-MEDIAN
lpr3,thoracic_surgey,40,MAE,0.0909928051597015,MAR-MEDIAN
lpr3,thoracic_surgey,40,MAE,0.11081279615062,MAR-MEDIAN
lpr3,thoracic_surgey,40,MAE,0.130118014335195,MAR-MEDIAN
lpr3,thoracic_surgey,60,MAE,0.108092291497116,MAR-MEDIAN
lpr3,thoracic_surgey,60,MAE,0.0905526324521454,MAR-MEDIAN
lpr3,thoracic_surgey,60,MAE,0.13231208328068,MAR-MEDIAN
lpr3,thoracic_surgey,60,MAE,0.161471453141645,MAR-MEDIAN
lpr3,thoracic_surgey,60,MAE,0.153758663403841,MAR-MEDIAN
mean,sylva_prior,10,MAE,0.11940877882809,MAR-CORRELATED
mean,sylva_prior,10,MAE,0.134276028229775,MAR-CORRELATED
mean,sylva_prior,10,MAE,0.111746654745771,MAR-CORRELATED
mean,sylva_prior,10,MAE,0.121860968491154,MAR-CORRELATED
mean,sylva_prior,10,MAE,0.105275330616278,MAR-CORRELATED
mean,sylva_prior,20,MAE,0.118046155385744,MAR-CORRELATED
mean,sylva_prior,20,MAE,0.126673342504746,MAR-CORRELATED
mean,sylva_prior,20,MAE,0.108361539411465,MAR-CORRELATED
mean,sylva_prior,20,MAE,0.105509251638414,MAR-CORRELATED
mean,sylva_prior,20,MAE,0.101447265408835,MAR-CORRELATED
mean,sylva_prior,40,MAE,0.103433037803597,MAR-CORRELATED
mean,sylva_prior,40,MAE,0.120723961469088,MAR-CORRELATED
mean,sylva_prior,40,MAE,0.100166179011162,MAR-CORRELATED
mean,sylva_prior,40,MAE,0.106535181857888,MAR-CORRELATED
mean,sylva_prior,40,MAE,0.103105985615673,MAR-CORRELATED
mean,sylva_prior,60,MAE,0.106004259495985,MAR-CORRELATED
mean,sylva_prior,60,MAE,0.121716508347021,MAR-CORRELATED
mean,sylva_prior,60,MAE,0.0982354980722396,MAR-CORRELATED
mean,sylva_prior,60,MAE,0.105171359519961,MAR-CORRELATED
mean,sylva_prior,60,MAE,0.102646782596339,MAR-CORRELATED
mean,fri_c4_1000_100,10,MAE,1.05769465799145,MAR-CORRELATED
mean,fri_c4_1000_100,10,MAE,0.84931191535148,MAR-CORRELATED
mean,fri_c4_1000_100,10,MAE,1.38745898000386,MAR-CORRELATED
mean,fri_c4_1000_100,10,MAE,0.455310759476045,MAR-CORRELATED
mean,fri_c4_1000_100,10,MAE,0.330891471279366,MAR-CORRELATED
mean,fri_c4_1000_100,20,MAE,0.591555660403494,MAR-CORRELATED
mean,fri_c4_1000_100,20,MAE,0.474699269650363,MAR-CORRELATED
mean,fri_c4_1000_100,20,MAE,0.75738863341808,MAR-CORRELATED
mean,fri_c4_1000_100,20,MAE,0.292501167279196,MAR-CORRELATED
mean,fri_c4_1000_100,20,MAE,0.245538799379614,MAR-CORRELATED
mean,fri_c4_1000_100,40,MAE,0.357610237028748,MAR-CORRELATED
mean,fri_c4_1000_100,40,MAE,0.287646018646388,MAR-CORRELATED
mean,fri_c4_1000_100,40,MAE,0.436288508940075,MAR-CORRELATED
mean,fri_c4_1000_100,40,MAE,0.209106636230544,MAR-CORRELATED
mean,fri_c4_1000_100,40,MAE,0.186580428800793,MAR-CORRELATED
mean,fri_c4_1000_100,60,MAE,0.279635657906651,MAR-CORRELATED
mean,fri_c4_1000_100,60,MAE,0.227982947813326,MAR-CORRELATED
mean,fri_c4_1000_100,60,MAE,0.332239104247427,MAR-CORRELATED
mean,fri_c4_1000_100,60,MAE,0.181159636180104,MAR-CORRELATED
mean,fri_c4_1000_100,60,MAE,0.166106508694129,MAR-CORRELATED
knn,sylva_prior,10,MAE,0.0779452791556528,MAR-CORRELATED
knn,sylva_prior,10,MAE,0.09665337376045,MAR-CORRELATED
knn,sylva_prior,10,MAE,0.0869600864482914,MAR-CORRELATED
knn,sylva_prior,10,MAE,0.0877222429073925,MAR-CORRELATED
knn,sylva_prior,10,MAE,0.0685699449070899,MAR-CORRELATED
knn,sylva_prior,20,MAE,0.079631945552342,MAR-CORRELATED
knn,sylva_prior,20,MAE,0.104631569765621,MAR-CORRELATED
knn,sylva_prior,20,MAE,0.0894650364887919,MAR-CORRELATED
knn,sylva_prior,20,MAE,0.0847466378790219,MAR-CORRELATED
knn,sylva_prior,20,MAE,0.076331556122734,MAR-CORRELATED
knn,sylva_prior,40,MAE,0.0860607905672846,MAR-CORRELATED
knn,sylva_prior,40,MAE,0.106002713128633,MAR-CORRELATED
knn,sylva_prior,40,MAE,0.0758273953054381,MAR-CORRELATED
knn,sylva_prior,40,MAE,0.0805337322689824,MAR-CORRELATED
knn,sylva_prior,40,MAE,0.0759633943325348,MAR-CORRELATED
knn,sylva_prior,60,MAE,0.0804087070918458,MAR-CORRELATED
knn,sylva_prior,60,MAE,0.101773261173603,MAR-CORRELATED
knn,sylva_prior,60,MAE,0.0782360740930731,MAR-CORRELATED
knn,sylva_prior,60,MAE,0.0747934203027468,MAR-CORRELATED
knn,sylva_prior,60,MAE,0.0793527706849226,MAR-CORRELATED
knn,fri_c4_1000_100,10,MAE,1.06396510018713,MAR-CORRELATED
knn,fri_c4_1000_100,10,MAE,0.851524648431616,MAR-CORRELATED
knn,fri_c4_1000_100,10,MAE,1.39160209920319,MAR-CORRELATED
knn,fri_c4_1000_100,10,MAE,0.464605856568424,MAR-CORRELATED
knn,fri_c4_1000_100,10,MAE,0.337681478176616,MAR-CORRELATED
knn,fri_c4_1000_100,20,MAE,0.599887722119282,MAR-CORRELATED
knn,fri_c4_1000_100,20,MAE,0.478918882613401,MAR-CORRELATED
knn,fri_c4_1000_100,20,MAE,0.762202178339996,MAR-CORRELATED
knn,fri_c4_1000_100,20,MAE,0.298183002837335,MAR-CORRELATED
knn,fri_c4_1000_100,20,MAE,0.252027859752442,MAR-CORRELATED
knn,fri_c4_1000_100,40,MAE,0.365076699078914,MAR-CORRELATED
knn,fri_c4_1000_100,40,MAE,0.291993509811974,MAR-CORRELATED
knn,fri_c4_1000_100,40,MAE,0.444291359183544,MAR-CORRELATED
knn,fri_c4_1000_100,40,MAE,0.217459616137198,MAR-CORRELATED
knn,fri_c4_1000_100,40,MAE,0.194262067393626,MAR-CORRELATED
knn,fri_c4_1000_100,60,MAE,0.287155284917983,MAR-CORRELATED
knn,fri_c4_1000_100,60,MAE,0.23194978548453,MAR-CORRELATED
knn,fri_c4_1000_100,60,MAE,0.340295483429514,MAR-CORRELATED
knn,fri_c4_1000_100,60,MAE,0.188423190944089,MAR-CORRELATED
knn,fri_c4_1000_100,60,MAE,0.175078458701294,MAR-CORRELATED
mice,sylva_prior,10,MAE,0.0940776010934322,MAR-CORRELATED
mice,sylva_prior,10,MAE,0.112608662788818,MAR-CORRELATED
mice,sylva_prior,10,MAE,0.0880157498769401,MAR-CORRELATED
mice,sylva_prior,10,MAE,0.0829342983884331,MAR-CORRELATED
mice,sylva_prior,10,MAE,0.143976674879972,MAR-CORRELATED
mice,sylva_prior,20,MAE,0.0992923595853265,MAR-CORRELATED
mice,sylva_prior,20,MAE,0.11808572903878,MAR-CORRELATED
mice,sylva_prior,20,MAE,0.0868695190018656,MAR-CORRELATED
mice,sylva_prior,20,MAE,0.0873424817293983,MAR-CORRELATED
mice,sylva_prior,20,MAE,0.0797154415558961,MAR-CORRELATED
mice,sylva_prior,40,MAE,0.0957755082999335,MAR-CORRELATED
mice,sylva_prior,40,MAE,0.117764675134109,MAR-CORRELATED
mice,sylva_prior,40,MAE,0.0958307601534308,MAR-CORRELATED
mice,sylva_prior,40,MAE,0.0885871162245816,MAR-CORRELATED
mice,sylva_prior,40,MAE,0.087121637254931,MAR-CORRELATED
mice,sylva_prior,60,MAE,0.645911688152402,MAR-CORRELATED
mice,sylva_prior,60,MAE,0.358306728302502,MAR-CORRELATED
mice,sylva_prior,60,MAE,0.22334112940323,MAR-CORRELATED
mice,sylva_prior,60,MAE,0.15627851137666,MAR-CORRELATED
mice,sylva_prior,60,MAE,0.443661284719145,MAR-CORRELATED
mice,fri_c4_1000_100,10,MAE,1.05993563985766,MAR-CORRELATED
mice,fri_c4_1000_100,10,MAE,0.847531842025873,MAR-CORRELATED
mice,fri_c4_1000_100,10,MAE,1.39585242312645,MAR-CORRELATED
mice,fri_c4_1000_100,10,MAE,0.460497625197986,MAR-CORRELATED
mice,fri_c4_1000_100,10,MAE,0.337940538921248,MAR-CORRELATED
mice,fri_c4_1000_100,20,MAE,0.603834846697125,MAR-CORRELATED
mice,fri_c4_1000_100,20,MAE,0.472313291910486,MAR-CORRELATED
mice,fri_c4_1000_100,20,MAE,0.770306624426014,MAR-CORRELATED
mice,fri_c4_1000_100,20,MAE,0.327220111046015,MAR-CORRELATED
mice,fri_c4_1000_100,20,MAE,0.250414047084158,MAR-CORRELATED
mice,fri_c4_1000_100,40,MAE,0.362756128302088,MAR-CORRELATED
mice,fri_c4_1000_100,40,MAE,0.291963714718496,MAR-CORRELATED
mice,fri_c4_1000_100,40,MAE,0.467923832183104,MAR-CORRELATED
mice,fri_c4_1000_100,40,MAE,0.254300396664312,MAR-CORRELATED
mice,fri_c4_1000_100,40,MAE,0.217310662474327,MAR-CORRELATED
mice,fri_c4_1000_100,60,MAE,0.689596701976326,MAR-CORRELATED
mice,fri_c4_1000_100,60,MAE,0.406762974074835,MAR-CORRELATED
mice,fri_c4_1000_100,60,MAE,0.766813200744772,MAR-CORRELATED
mice,fri_c4_1000_100,60,MAE,0.814917636187158,MAR-CORRELATED
mice,fri_c4_1000_100,60,MAE,0.836948477140967,MAR-CORRELATED
saei,sylva_prior,10,MAE,0.104885925345459,MAR-CORRELATED
saei,sylva_prior,10,MAE,0.121155061744127,MAR-CORRELATED
saei,sylva_prior,10,MAE,0.115674859680041,MAR-CORRELATED
saei,sylva_prior,10,MAE,0.113559833845882,MAR-CORRELATED
saei,sylva_prior,10,MAE,0.116907089577579,MAR-CORRELATED
saei,sylva_prior,20,MAE,0.100423399730894,MAR-CORRELATED
saei,sylva_prior,20,MAE,0.143808951241381,MAR-CORRELATED
saei,sylva_prior,20,MAE,0.099461258002019,MAR-CORRELATED
saei,sylva_prior,20,MAE,0.0989682123226659,MAR-CORRELATED
saei,sylva_prior,20,MAE,0.106518055168393,MAR-CORRELATED
saei,sylva_prior,40,MAE,0.10934940424731,MAR-CORRELATED
saei,sylva_prior,40,MAE,0.118633267113267,MAR-CORRELATED
saei,sylva_prior,40,MAE,0.102732704835628,MAR-CORRELATED
saei,sylva_prior,40,MAE,0.119066631728163,MAR-CORRELATED
saei,sylva_prior,40,MAE,0.0962908396197168,MAR-CORRELATED
saei,sylva_prior,60,MAE,0.114427468758338,MAR-CORRELATED
saei,sylva_prior,60,MAE,0.126956993055954,MAR-CORRELATED
saei,sylva_prior,60,MAE,0.0917075466989637,MAR-CORRELATED
saei,sylva_prior,60,MAE,0.0907831724175645,MAR-CORRELATED
saei,sylva_prior,60,MAE,0.0880994326643748,MAR-CORRELATED
saei,fri_c4_1000_100,10,MAE,1.05795548280576,MAR-CORRELATED
saei,fri_c4_1000_100,10,MAE,0.850988575030863,MAR-CORRELATED
saei,fri_c4_1000_100,10,MAE,1.38666024043813,MAR-CORRELATED
saei,fri_c4_1000_100,10,MAE,0.456854742193515,MAR-CORRELATED
saei,fri_c4_1000_100,10,MAE,0.335786055557996,MAR-CORRELATED
saei,fri_c4_1000_100,20,MAE,0.591773710769436,MAR-CORRELATED
saei,fri_c4_1000_100,20,MAE,0.482583149466485,MAR-CORRELATED
saei,fri_c4_1000_100,20,MAE,0.76442963117522,MAR-CORRELATED
saei,fri_c4_1000_100,20,MAE,0.293101230853954,MAR-CORRELATED
saei,fri_c4_1000_100,20,MAE,0.250466296183968,MAR-CORRELATED
saei,fri_c4_1000_100,40,MAE,0.359451402865212,MAR-CORRELATED
saei,fri_c4_1000_100,40,MAE,0.295475740590028,MAR-CORRELATED
saei,fri_c4_1000_100,40,MAE,0.441638372436061,MAR-CORRELATED
saei,fri_c4_1000_100,40,MAE,0.219364100704979,MAR-CORRELATED
saei,fri_c4_1000_100,40,MAE,0.192727951652599,MAR-CORRELATED
saei,fri_c4_1000_100,60,MAE,0.283477451542026,MAR-CORRELATED
saei,fri_c4_1000_100,60,MAE,0.2370756704733,MAR-CORRELATED
saei,fri_c4_1000_100,60,MAE,0.334379204371129,MAR-CORRELATED
saei,fri_c4_1000_100,60,MAE,0.186497434265811,MAR-CORRELATED
saei,fri_c4_1000_100,60,MAE,0.172218451784485,MAR-CORRELATED
pmivae,sylva_prior,10,MAE,0.0796867102196872,MAR-CORRELATED
pmivae,sylva_prior,10,MAE,0.104116444846574,MAR-CORRELATED
pmivae,sylva_prior,10,MAE,0.081051092517527,MAR-CORRELATED
pmivae,sylva_prior,10,MAE,0.093826258414903,MAR-CORRELATED
pmivae,sylva_prior,10,MAE,0.0748268979861512,MAR-CORRELATED
pmivae,sylva_prior,20,MAE,0.08047255592428,MAR-CORRELATED
pmivae,sylva_prior,20,MAE,0.0964182176571681,MAR-CORRELATED
pmivae,sylva_prior,20,MAE,0.082826416348708,MAR-CORRELATED
pmivae,sylva_prior,20,MAE,0.0824489937490656,MAR-CORRELATED
pmivae,sylva_prior,20,MAE,0.0733273254447804,MAR-CORRELATED
pmivae,sylva_prior,40,MAE,0.0875097588689346,MAR-CORRELATED
pmivae,sylva_prior,40,MAE,0.102067846766556,MAR-CORRELATED
pmivae,sylva_prior,40,MAE,0.0772108103163135,MAR-CORRELATED
pmivae,sylva_prior,40,MAE,0.0890758479496308,MAR-CORRELATED
pmivae,sylva_prior,40,MAE,0.0771120113167173,MAR-CORRELATED
pmivae,sylva_prior,60,MAE,0.0855563838817466,MAR-CORRELATED
pmivae,sylva_prior,60,MAE,0.101773423211328,MAR-CORRELATED
